sample_id,cell_id,compound_id,subtype,oncotree_lineage,role
S179356,CL0853,CMP0017,Cervical Squamous Cell Carcinoma,Cervix,train
S179357,CL0853,CMP0018,Cervical Squamous Cell Carcinoma,Cervix,train
S179358,CL0853,CMP0019,Cervical Squamous Cell Carcinoma,Cervix,train
S179359,CL0853,CMP0020,Cervical Squamous Cell Carcinoma,Cervix,train
S179360,CL0853,CMP0021,Cervical Squamous Cell Carcinoma,Cervix,train
S179361,CL0853,CMP0022,Cervical Squamous Cell Carcinoma,Cervix,train
S179362,CL0853,CMP0023,Cervical Squamous Cell Carcinoma,Cervix,train
S179363,CL0853,CMP0024,Cervical Squamous Cell Carcinoma,Cervix,train
S179365,CL0853,CMP0027,Cervical Squamous Cell Carcinoma,Cervix,train
S179366,CL0853,CMP0028,Cervical Squamous Cell Carcinoma,Cervix,train
S179367,CL0853,CMP0029,Cervical Squamous Cell Carcinoma,Cervix,train
S179368,CL0853,CMP0030,Cervical Squamous Cell Carcinoma,Cervix,train
S179370,CL0853,CMP0034,Cervical Squamous Cell Carcinoma,Cervix,train
S179371,CL0853,CMP0035,Cervical Squamous Cell Carcinoma,Cervix,train
S179372,CL0853,CMP0036,Cervical Squamous Cell Carcinoma,Cervix,train
S179373,CL0853,CMP0037,Cervical Squamous Cell Carcinoma,Cervix,train
S179374,CL0853,CMP0038,Cervical Squamous Cell Carcinoma,Cervix,train
S179375,CL0853,CMP0039,Cervical Squamous Cell Carcinoma,Cervix,train
S179376,CL0853,CMP0040,Cervical Squamous Cell Carcinoma,Cervix,train
S179377,CL0853,CMP0041,Cervical Squamous Cell Carcinoma,Cervix,train
S179378,CL0853,CMP0042,Cervical Squamous Cell Carcinoma,Cervix,train
S179379,CL0853,CMP0043,Cervical Squamous Cell Carcinoma,Cervix,train
S179380,CL0853,CMP0044,Cervical Squamous Cell Carcinoma,Cervix,train
S179381,CL0853,CMP0045,Cervical Squamous Cell Carcinoma,Cervix,train
S179382,CL0853,CMP0046,Cervical Squamous Cell Carcinoma,Cervix,train
S179383,CL0853,CMP0047,Cervical Squamous Cell Carcinoma,Cervix,train
S179384,CL0853,CMP0048,Cervical Squamous Cell Carcinoma,Cervix,train
S179385,CL0853,CMP0049,Cervical Squamous Cell Carcinoma,Cervix,train
S179386,CL0853,CMP0050,Cervical Squamous Cell Carcinoma,Cervix,train
S179389,CL0853,CMP0053,Cervical Squamous Cell Carcinoma,Cervix,train
S179390,CL0853,CMP0054,Cervical Squamous Cell Carcinoma,Cervix,train
S179391,CL0853,CMP0055,Cervical Squamous Cell Carcinoma,Cervix,train
S179392,CL0853,CMP0056,Cervical Squamous Cell Carcinoma,Cervix,train
S179393,CL0853,CMP0057,Cervical Squamous Cell Carcinoma,Cervix,train
S179394,CL0853,CMP0058,Cervical Squamous Cell Carcinoma,Cervix,train
S179395,CL0853,CMP0059,Cervical Squamous Cell Carcinoma,Cervix,train
S179396,CL0853,CMP0060,Cervical Squamous Cell Carcinoma,Cervix,train
S179397,CL0853,CMP0061,Cervical Squamous Cell Carcinoma,Cervix,train
S179398,CL0853,CMP0062,Cervical Squamous Cell Carcinoma,Cervix,train
S179399,CL0853,CMP0063,Cervical Squamous Cell Carcinoma,Cervix,train
S179400,CL0853,CMP0064,Cervical Squamous Cell Carcinoma,Cervix,train
S179401,CL0853,CMP0067,Cervical Squamous Cell Carcinoma,Cervix,train
S179402,CL0853,CMP0068,Cervical Squamous Cell Carcinoma,Cervix,train
S179403,CL0853,CMP0070,Cervical Squamous Cell Carcinoma,Cervix,train
S179404,CL0853,CMP0072,Cervical Squamous Cell Carcinoma,Cervix,train
S179405,CL0853,CMP0073,Cervical Squamous Cell Carcinoma,Cervix,train
S179406,CL0853,CMP0074,Cervical Squamous Cell Carcinoma,Cervix,train
S179407,CL0853,CMP0075,Cervical Squamous Cell Carcinoma,Cervix,train
S179408,CL0853,CMP0076,Cervical Squamous Cell Carcinoma,Cervix,train
S179409,CL0853,CMP0077,Cervical Squamous Cell Carcinoma,Cervix,train
S179411,CL0853,CMP0081,Cervical Squamous Cell Carcinoma,Cervix,train
S179412,CL0853,CMP0082,Cervical Squamous Cell Carcinoma,Cervix,train
S179413,CL0853,CMP0083,Cervical Squamous Cell Carcinoma,Cervix,train
S179414,CL0853,CMP0086,Cervical Squamous Cell Carcinoma,Cervix,train
S179415,CL0853,CMP0087,Cervical Squamous Cell Carcinoma,Cervix,train
S179417,CL0853,CMP0089,Cervical Squamous Cell Carcinoma,Cervix,train
S179418,CL0853,CMP0090,Cervical Squamous Cell Carcinoma,Cervix,train
S179419,CL0853,CMP0091,Cervical Squamous Cell Carcinoma,Cervix,train
S179420,CL0853,CMP0092,Cervical Squamous Cell Carcinoma,Cervix,train
S179421,CL0853,CMP0093,Cervical Squamous Cell Carcinoma,Cervix,train
S179422,CL0853,CMP0094,Cervical Squamous Cell Carcinoma,Cervix,train
S179423,CL0853,CMP0095,Cervical Squamous Cell Carcinoma,Cervix,train
S179424,CL0853,CMP0096,Cervical Squamous Cell Carcinoma,Cervix,train
S179425,CL0853,CMP0097,Cervical Squamous Cell Carcinoma,Cervix,train
S179426,CL0853,CMP0098,Cervical Squamous Cell Carcinoma,Cervix,train
S179427,CL0853,CMP0100,Cervical Squamous Cell Carcinoma,Cervix,train
S179428,CL0853,CMP0101,Cervical Squamous Cell Carcinoma,Cervix,train
S179430,CL0853,CMP0103,Cervical Squamous Cell Carcinoma,Cervix,train
S179431,CL0853,CMP0104,Cervical Squamous Cell Carcinoma,Cervix,train
S179432,CL0853,CMP0105,Cervical Squamous Cell Carcinoma,Cervix,train
S179433,CL0853,CMP0106,Cervical Squamous Cell Carcinoma,Cervix,train
S179435,CL0853,CMP0108,Cervical Squamous Cell Carcinoma,Cervix,train
S179436,CL0853,CMP0109,Cervical Squamous Cell Carcinoma,Cervix,train
S179437,CL0853,CMP0110,Cervical Squamous Cell Carcinoma,Cervix,train
S179439,CL0853,CMP0112,Cervical Squamous Cell Carcinoma,Cervix,train
S179440,CL0853,CMP0113,Cervical Squamous Cell Carcinoma,Cervix,train
S179441,CL0853,CMP0114,Cervical Squamous Cell Carcinoma,Cervix,train
S179442,CL0853,CMP0115,Cervical Squamous Cell Carcinoma,Cervix,train
S179443,CL0853,CMP0116,Cervical Squamous Cell Carcinoma,Cervix,train
S179444,CL0853,CMP0117,Cervical Squamous Cell Carcinoma,Cervix,train
S179445,CL0853,CMP0118,Cervical Squamous Cell Carcinoma,Cervix,train
S179446,CL0853,CMP0119,Cervical Squamous Cell Carcinoma,Cervix,train
S179448,CL0853,CMP0121,Cervical Squamous Cell Carcinoma,Cervix,train
S179449,CL0853,CMP0122,Cervical Squamous Cell Carcinoma,Cervix,train
S179450,CL0853,CMP0123,Cervical Squamous Cell Carcinoma,Cervix,train
S179451,CL0853,CMP0124,Cervical Squamous Cell Carcinoma,Cervix,train
S179452,CL0853,CMP0125,Cervical Squamous Cell Carcinoma,Cervix,train
S179453,CL0853,CMP0126,Cervical Squamous Cell Carcinoma,Cervix,train
S179454,CL0853,CMP0127,Cervical Squamous Cell Carcinoma,Cervix,train
S179455,CL0853,CMP0128,Cervical Squamous Cell Carcinoma,Cervix,train
S179456,CL0853,CMP0129,Cervical Squamous Cell Carcinoma,Cervix,train
S179457,CL0853,CMP0130,Cervical Squamous Cell Carcinoma,Cervix,train
S179458,CL0853,CMP0131,Cervical Squamous Cell Carcinoma,Cervix,train
S179460,CL0853,CMP0133,Cervical Squamous Cell Carcinoma,Cervix,train
S179461,CL0853,CMP0134,Cervical Squamous Cell Carcinoma,Cervix,train
S179462,CL0853,CMP0135,Cervical Squamous Cell Carcinoma,Cervix,train
S179464,CL0853,CMP0137,Cervical Squamous Cell Carcinoma,Cervix,train
S179465,CL0853,CMP0138,Cervical Squamous Cell Carcinoma,Cervix,train
S179466,CL0853,CMP0139,Cervical Squamous Cell Carcinoma,Cervix,train
S179468,CL0853,CMP0141,Cervical Squamous Cell Carcinoma,Cervix,train
S179469,CL0853,CMP0142,Cervical Squamous Cell Carcinoma,Cervix,train
S179470,CL0853,CMP0143,Cervical Squamous Cell Carcinoma,Cervix,train
S179471,CL0853,CMP0144,Cervical Squamous Cell Carcinoma,Cervix,train
S179472,CL0853,CMP0145,Cervical Squamous Cell Carcinoma,Cervix,train
S179473,CL0853,CMP0146,Cervical Squamous Cell Carcinoma,Cervix,train
S179477,CL0853,CMP0150,Cervical Squamous Cell Carcinoma,Cervix,train
S179478,CL0853,CMP0151,Cervical Squamous Cell Carcinoma,Cervix,train
S179480,CL0853,CMP0153,Cervical Squamous Cell Carcinoma,Cervix,train
S179481,CL0853,CMP0154,Cervical Squamous Cell Carcinoma,Cervix,train
S179482,CL0853,CMP0155,Cervical Squamous Cell Carcinoma,Cervix,train
S179483,CL0853,CMP0156,Cervical Squamous Cell Carcinoma,Cervix,train
S179484,CL0853,CMP0157,Cervical Squamous Cell Carcinoma,Cervix,train
S179485,CL0853,CMP0158,Cervical Squamous Cell Carcinoma,Cervix,train
S179486,CL0853,CMP0159,Cervical Squamous Cell Carcinoma,Cervix,train
S179487,CL0853,CMP0160,Cervical Squamous Cell Carcinoma,Cervix,train
S179488,CL0853,CMP0161,Cervical Squamous Cell Carcinoma,Cervix,train
S179489,CL0853,CMP0162,Cervical Squamous Cell Carcinoma,Cervix,train
S179490,CL0853,CMP0163,Cervical Squamous Cell Carcinoma,Cervix,train
S179492,CL0853,CMP0165,Cervical Squamous Cell Carcinoma,Cervix,train
S179493,CL0853,CMP0166,Cervical Squamous Cell Carcinoma,Cervix,train
S179494,CL0853,CMP0167,Cervical Squamous Cell Carcinoma,Cervix,train
S179495,CL0853,CMP0168,Cervical Squamous Cell Carcinoma,Cervix,train
S179496,CL0853,CMP0169,Cervical Squamous Cell Carcinoma,Cervix,train
S179497,CL0853,CMP0170,Cervical Squamous Cell Carcinoma,Cervix,train
S179498,CL0853,CMP0171,Cervical Squamous Cell Carcinoma,Cervix,train
S179499,CL0853,CMP0172,Cervical Squamous Cell Carcinoma,Cervix,train
S179500,CL0853,CMP0173,Cervical Squamous Cell Carcinoma,Cervix,train
S179502,CL0853,CMP0175,Cervical Squamous Cell Carcinoma,Cervix,train
S179503,CL0853,CMP0176,Cervical Squamous Cell Carcinoma,Cervix,train
S179504,CL0853,CMP0177,Cervical Squamous Cell Carcinoma,Cervix,train
S179505,CL0853,CMP0178,Cervical Squamous Cell Carcinoma,Cervix,train
S179506,CL0853,CMP0179,Cervical Squamous Cell Carcinoma,Cervix,train
S179507,CL0853,CMP0180,Cervical Squamous Cell Carcinoma,Cervix,train
S179508,CL0853,CMP0181,Cervical Squamous Cell Carcinoma,Cervix,train
S179509,CL0853,CMP0182,Cervical Squamous Cell Carcinoma,Cervix,train
S179510,CL0853,CMP0183,Cervical Squamous Cell Carcinoma,Cervix,train
S179512,CL0853,CMP0185,Cervical Squamous Cell Carcinoma,Cervix,train
S179513,CL0853,CMP0186,Cervical Squamous Cell Carcinoma,Cervix,train
S179514,CL0853,CMP0187,Cervical Squamous Cell Carcinoma,Cervix,train
S179515,CL0853,CMP0188,Cervical Squamous Cell Carcinoma,Cervix,train
S179516,CL0853,CMP0189,Cervical Squamous Cell Carcinoma,Cervix,train
S179517,CL0853,CMP0190,Cervical Squamous Cell Carcinoma,Cervix,train
S179518,CL0853,CMP0191,Cervical Squamous Cell Carcinoma,Cervix,train
S179519,CL0853,CMP0192,Cervical Squamous Cell Carcinoma,Cervix,train
S179520,CL0853,CMP0193,Cervical Squamous Cell Carcinoma,Cervix,train
S179521,CL0853,CMP0194,Cervical Squamous Cell Carcinoma,Cervix,train
S179522,CL0853,CMP0195,Cervical Squamous Cell Carcinoma,Cervix,train
S179523,CL0853,CMP0196,Cervical Squamous Cell Carcinoma,Cervix,train
S179524,CL0853,CMP0197,Cervical Squamous Cell Carcinoma,Cervix,train
S179527,CL0853,CMP0200,Cervical Squamous Cell Carcinoma,Cervix,train
S179528,CL0853,CMP0201,Cervical Squamous Cell Carcinoma,Cervix,train
S179529,CL0853,CMP0202,Cervical Squamous Cell Carcinoma,Cervix,train
S179530,CL0853,CMP0203,Cervical Squamous Cell Carcinoma,Cervix,train
S179531,CL0853,CMP0204,Cervical Squamous Cell Carcinoma,Cervix,train
S179533,CL0853,CMP0206,Cervical Squamous Cell Carcinoma,Cervix,train
S179534,CL0853,CMP0207,Cervical Squamous Cell Carcinoma,Cervix,train
S179535,CL0853,CMP0208,Cervical Squamous Cell Carcinoma,Cervix,train
S179536,CL0853,CMP0209,Cervical Squamous Cell Carcinoma,Cervix,train
S179537,CL0853,CMP0210,Cervical Squamous Cell Carcinoma,Cervix,train
S179538,CL0853,CMP0211,Cervical Squamous Cell Carcinoma,Cervix,train
S179540,CL0853,CMP0213,Cervical Squamous Cell Carcinoma,Cervix,train
S179541,CL0853,CMP0214,Cervical Squamous Cell Carcinoma,Cervix,train
S179542,CL0853,CMP0215,Cervical Squamous Cell Carcinoma,Cervix,train
S179543,CL0853,CMP0216,Cervical Squamous Cell Carcinoma,Cervix,train
S179544,CL0853,CMP0217,Cervical Squamous Cell Carcinoma,Cervix,train
S179545,CL0853,CMP0218,Cervical Squamous Cell Carcinoma,Cervix,train
S179546,CL0853,CMP0219,Cervical Squamous Cell Carcinoma,Cervix,train
S179547,CL0853,CMP0220,Cervical Squamous Cell Carcinoma,Cervix,train
S179548,CL0853,CMP0221,Cervical Squamous Cell Carcinoma,Cervix,train
S179549,CL0853,CMP0222,Cervical Squamous Cell Carcinoma,Cervix,train
S179550,CL0853,CMP0223,Cervical Squamous Cell Carcinoma,Cervix,train
S179551,CL0853,CMP0224,Cervical Squamous Cell Carcinoma,Cervix,train
S179553,CL0853,CMP0226,Cervical Squamous Cell Carcinoma,Cervix,train
S179556,CL0853,CMP0229,Cervical Squamous Cell Carcinoma,Cervix,train
S179557,CL0853,CMP0231,Cervical Squamous Cell Carcinoma,Cervix,train
S179558,CL0853,CMP0232,Cervical Squamous Cell Carcinoma,Cervix,train
S179559,CL0853,CMP0233,Cervical Squamous Cell Carcinoma,Cervix,train
S179560,CL0853,CMP0234,Cervical Squamous Cell Carcinoma,Cervix,train
S179561,CL0853,CMP0237,Cervical Squamous Cell Carcinoma,Cervix,train
S179562,CL0853,CMP0238,Cervical Squamous Cell Carcinoma,Cervix,train
S179566,CL0853,CMP0242,Cervical Squamous Cell Carcinoma,Cervix,train
S179793,CL0855,CMP0001,Colon Adenocarcinoma,Bowel,train
S179794,CL0855,CMP0002,Colon Adenocarcinoma,Bowel,train
S179795,CL0855,CMP0003,Colon Adenocarcinoma,Bowel,train
S179796,CL0855,CMP0004,Colon Adenocarcinoma,Bowel,train
S179797,CL0855,CMP0005,Colon Adenocarcinoma,Bowel,train
S179798,CL0855,CMP0006,Colon Adenocarcinoma,Bowel,train
S179799,CL0855,CMP0008,Colon Adenocarcinoma,Bowel,train
S179800,CL0855,CMP0009,Colon Adenocarcinoma,Bowel,train
S179801,CL0855,CMP0010,Colon Adenocarcinoma,Bowel,train
S179804,CL0855,CMP0013,Colon Adenocarcinoma,Bowel,train
S179805,CL0855,CMP0014,Colon Adenocarcinoma,Bowel,train
S179806,CL0855,CMP0015,Colon Adenocarcinoma,Bowel,train
S179807,CL0855,CMP0016,Colon Adenocarcinoma,Bowel,train
S179808,CL0855,CMP0017,Colon Adenocarcinoma,Bowel,train
S179809,CL0855,CMP0018,Colon Adenocarcinoma,Bowel,train
S179810,CL0855,CMP0019,Colon Adenocarcinoma,Bowel,train
S179811,CL0855,CMP0020,Colon Adenocarcinoma,Bowel,train
S179812,CL0855,CMP0021,Colon Adenocarcinoma,Bowel,train
S179813,CL0855,CMP0022,Colon Adenocarcinoma,Bowel,train
S179814,CL0855,CMP0023,Colon Adenocarcinoma,Bowel,train
S179815,CL0855,CMP0024,Colon Adenocarcinoma,Bowel,train
S179817,CL0855,CMP0027,Colon Adenocarcinoma,Bowel,train
S179818,CL0855,CMP0028,Colon Adenocarcinoma,Bowel,train
S179819,CL0855,CMP0029,Colon Adenocarcinoma,Bowel,train
S179820,CL0855,CMP0030,Colon Adenocarcinoma,Bowel,train
S179822,CL0855,CMP0034,Colon Adenocarcinoma,Bowel,train
S179823,CL0855,CMP0035,Colon Adenocarcinoma,Bowel,train
S179824,CL0855,CMP0036,Colon Adenocarcinoma,Bowel,train
S179825,CL0855,CMP0037,Colon Adenocarcinoma,Bowel,train
S179826,CL0855,CMP0038,Colon Adenocarcinoma,Bowel,train
S179827,CL0855,CMP0039,Colon Adenocarcinoma,Bowel,train
S179828,CL0855,CMP0040,Colon Adenocarcinoma,Bowel,train
S179829,CL0855,CMP0041,Colon Adenocarcinoma,Bowel,train
S179830,CL0855,CMP0042,Colon Adenocarcinoma,Bowel,train
S179831,CL0855,CMP0043,Colon Adenocarcinoma,Bowel,train
S179832,CL0855,CMP0044,Colon Adenocarcinoma,Bowel,train
S179833,CL0855,CMP0045,Colon Adenocarcinoma,Bowel,train
S179834,CL0855,CMP0046,Colon Adenocarcinoma,Bowel,train
S179835,CL0855,CMP0047,Colon Adenocarcinoma,Bowel,train
S179836,CL0855,CMP0048,Colon Adenocarcinoma,Bowel,train
S179837,CL0855,CMP0049,Colon Adenocarcinoma,Bowel,train
S179838,CL0855,CMP0050,Colon Adenocarcinoma,Bowel,train
S179841,CL0855,CMP0053,Colon Adenocarcinoma,Bowel,train
S179842,CL0855,CMP0054,Colon Adenocarcinoma,Bowel,train
S179843,CL0855,CMP0055,Colon Adenocarcinoma,Bowel,train
S179844,CL0855,CMP0056,Colon Adenocarcinoma,Bowel,train
S179845,CL0855,CMP0057,Colon Adenocarcinoma,Bowel,train
S179846,CL0855,CMP0058,Colon Adenocarcinoma,Bowel,train
S179847,CL0855,CMP0059,Colon Adenocarcinoma,Bowel,train
S179848,CL0855,CMP0060,Colon Adenocarcinoma,Bowel,train
S179849,CL0855,CMP0061,Colon Adenocarcinoma,Bowel,train
S179850,CL0855,CMP0062,Colon Adenocarcinoma,Bowel,train
S179851,CL0855,CMP0063,Colon Adenocarcinoma,Bowel,train
S179852,CL0855,CMP0064,Colon Adenocarcinoma,Bowel,train
S179853,CL0855,CMP0067,Colon Adenocarcinoma,Bowel,train
S179854,CL0855,CMP0068,Colon Adenocarcinoma,Bowel,train
S179855,CL0855,CMP0069,Colon Adenocarcinoma,Bowel,train
S179856,CL0855,CMP0070,Colon Adenocarcinoma,Bowel,train
S179857,CL0855,CMP0072,Colon Adenocarcinoma,Bowel,train
S179858,CL0855,CMP0073,Colon Adenocarcinoma,Bowel,train
S179859,CL0855,CMP0074,Colon Adenocarcinoma,Bowel,train
S179860,CL0855,CMP0075,Colon Adenocarcinoma,Bowel,train
S179861,CL0855,CMP0076,Colon Adenocarcinoma,Bowel,train
S179862,CL0855,CMP0077,Colon Adenocarcinoma,Bowel,train
S179863,CL0855,CMP0079,Colon Adenocarcinoma,Bowel,train
S179865,CL0855,CMP0081,Colon Adenocarcinoma,Bowel,train
S179866,CL0855,CMP0082,Colon Adenocarcinoma,Bowel,train
S179867,CL0855,CMP0083,Colon Adenocarcinoma,Bowel,train
S179868,CL0855,CMP0085,Colon Adenocarcinoma,Bowel,train
S179869,CL0855,CMP0086,Colon Adenocarcinoma,Bowel,train
S179870,CL0855,CMP0087,Colon Adenocarcinoma,Bowel,train
S179872,CL0855,CMP0089,Colon Adenocarcinoma,Bowel,train
S179873,CL0855,CMP0090,Colon Adenocarcinoma,Bowel,train
S179874,CL0855,CMP0091,Colon Adenocarcinoma,Bowel,train
S179875,CL0855,CMP0092,Colon Adenocarcinoma,Bowel,train
S179876,CL0855,CMP0093,Colon Adenocarcinoma,Bowel,train
S179877,CL0855,CMP0094,Colon Adenocarcinoma,Bowel,train
S179878,CL0855,CMP0095,Colon Adenocarcinoma,Bowel,train
S179879,CL0855,CMP0096,Colon Adenocarcinoma,Bowel,train
S179880,CL0855,CMP0097,Colon Adenocarcinoma,Bowel,train
S179881,CL0855,CMP0098,Colon Adenocarcinoma,Bowel,train
S179882,CL0855,CMP0100,Colon Adenocarcinoma,Bowel,train
S179883,CL0855,CMP0101,Colon Adenocarcinoma,Bowel,train
S179885,CL0855,CMP0103,Colon Adenocarcinoma,Bowel,train
S179886,CL0855,CMP0104,Colon Adenocarcinoma,Bowel,train
S179887,CL0855,CMP0105,Colon Adenocarcinoma,Bowel,train
S179888,CL0855,CMP0106,Colon Adenocarcinoma,Bowel,train
S179890,CL0855,CMP0108,Colon Adenocarcinoma,Bowel,train
S179891,CL0855,CMP0109,Colon Adenocarcinoma,Bowel,train
S179892,CL0855,CMP0110,Colon Adenocarcinoma,Bowel,train
S179894,CL0855,CMP0112,Colon Adenocarcinoma,Bowel,train
S179895,CL0855,CMP0113,Colon Adenocarcinoma,Bowel,train
S179896,CL0855,CMP0114,Colon Adenocarcinoma,Bowel,train
S179897,CL0855,CMP0115,Colon Adenocarcinoma,Bowel,train
S179898,CL0855,CMP0116,Colon Adenocarcinoma,Bowel,train
S179899,CL0855,CMP0117,Colon Adenocarcinoma,Bowel,train
S179900,CL0855,CMP0118,Colon Adenocarcinoma,Bowel,train
S179901,CL0855,CMP0119,Colon Adenocarcinoma,Bowel,train
S179903,CL0855,CMP0121,Colon Adenocarcinoma,Bowel,train
S179904,CL0855,CMP0122,Colon Adenocarcinoma,Bowel,train
S179905,CL0855,CMP0123,Colon Adenocarcinoma,Bowel,train
S179906,CL0855,CMP0124,Colon Adenocarcinoma,Bowel,train
S179907,CL0855,CMP0125,Colon Adenocarcinoma,Bowel,train
S179908,CL0855,CMP0126,Colon Adenocarcinoma,Bowel,train
S179909,CL0855,CMP0127,Colon Adenocarcinoma,Bowel,train
S179910,CL0855,CMP0128,Colon Adenocarcinoma,Bowel,train
S179911,CL0855,CMP0129,Colon Adenocarcinoma,Bowel,train
S179912,CL0855,CMP0130,Colon Adenocarcinoma,Bowel,train
S179913,CL0855,CMP0131,Colon Adenocarcinoma,Bowel,train
S179915,CL0855,CMP0133,Colon Adenocarcinoma,Bowel,train
S179916,CL0855,CMP0134,Colon Adenocarcinoma,Bowel,train
S179917,CL0855,CMP0135,Colon Adenocarcinoma,Bowel,train
S179919,CL0855,CMP0137,Colon Adenocarcinoma,Bowel,train
S179920,CL0855,CMP0138,Colon Adenocarcinoma,Bowel,train
S179921,CL0855,CMP0139,Colon Adenocarcinoma,Bowel,train
S179923,CL0855,CMP0141,Colon Adenocarcinoma,Bowel,train
S179924,CL0855,CMP0142,Colon Adenocarcinoma,Bowel,train
S179925,CL0855,CMP0143,Colon Adenocarcinoma,Bowel,train
S179926,CL0855,CMP0144,Colon Adenocarcinoma,Bowel,train
S179927,CL0855,CMP0145,Colon Adenocarcinoma,Bowel,train
S179928,CL0855,CMP0146,Colon Adenocarcinoma,Bowel,train
S179932,CL0855,CMP0150,Colon Adenocarcinoma,Bowel,train
S179933,CL0855,CMP0151,Colon Adenocarcinoma,Bowel,train
S179935,CL0855,CMP0153,Colon Adenocarcinoma,Bowel,train
S179936,CL0855,CMP0154,Colon Adenocarcinoma,Bowel,train
S179937,CL0855,CMP0155,Colon Adenocarcinoma,Bowel,train
S179938,CL0855,CMP0156,Colon Adenocarcinoma,Bowel,train
S179939,CL0855,CMP0157,Colon Adenocarcinoma,Bowel,train
S179940,CL0855,CMP0158,Colon Adenocarcinoma,Bowel,train
S179941,CL0855,CMP0159,Colon Adenocarcinoma,Bowel,train
S179942,CL0855,CMP0160,Colon Adenocarcinoma,Bowel,train
S179943,CL0855,CMP0161,Colon Adenocarcinoma,Bowel,train
S179944,CL0855,CMP0162,Colon Adenocarcinoma,Bowel,train
S179945,CL0855,CMP0163,Colon Adenocarcinoma,Bowel,train
S179947,CL0855,CMP0165,Colon Adenocarcinoma,Bowel,train
S179948,CL0855,CMP0166,Colon Adenocarcinoma,Bowel,train
S179949,CL0855,CMP0167,Colon Adenocarcinoma,Bowel,train
S179950,CL0855,CMP0168,Colon Adenocarcinoma,Bowel,train
S179951,CL0855,CMP0169,Colon Adenocarcinoma,Bowel,train
S179952,CL0855,CMP0170,Colon Adenocarcinoma,Bowel,train
S179953,CL0855,CMP0171,Colon Adenocarcinoma,Bowel,train
S179954,CL0855,CMP0172,Colon Adenocarcinoma,Bowel,train
S179955,CL0855,CMP0173,Colon Adenocarcinoma,Bowel,train
S179957,CL0855,CMP0175,Colon Adenocarcinoma,Bowel,train
S179958,CL0855,CMP0176,Colon Adenocarcinoma,Bowel,train
S179959,CL0855,CMP0177,Colon Adenocarcinoma,Bowel,train
S179960,CL0855,CMP0178,Colon Adenocarcinoma,Bowel,train
S179961,CL0855,CMP0179,Colon Adenocarcinoma,Bowel,train
S179962,CL0855,CMP0180,Colon Adenocarcinoma,Bowel,train
S179963,CL0855,CMP0181,Colon Adenocarcinoma,Bowel,train
S179964,CL0855,CMP0182,Colon Adenocarcinoma,Bowel,train
S179965,CL0855,CMP0183,Colon Adenocarcinoma,Bowel,train
S179967,CL0855,CMP0185,Colon Adenocarcinoma,Bowel,train
S179968,CL0855,CMP0186,Colon Adenocarcinoma,Bowel,train
S179969,CL0855,CMP0187,Colon Adenocarcinoma,Bowel,train
S179970,CL0855,CMP0188,Colon Adenocarcinoma,Bowel,train
S179971,CL0855,CMP0189,Colon Adenocarcinoma,Bowel,train
S179972,CL0855,CMP0190,Colon Adenocarcinoma,Bowel,train
S179973,CL0855,CMP0191,Colon Adenocarcinoma,Bowel,train
S179974,CL0855,CMP0192,Colon Adenocarcinoma,Bowel,train
S179975,CL0855,CMP0193,Colon Adenocarcinoma,Bowel,train
S179976,CL0855,CMP0194,Colon Adenocarcinoma,Bowel,train
S179977,CL0855,CMP0195,Colon Adenocarcinoma,Bowel,train
S179978,CL0855,CMP0196,Colon Adenocarcinoma,Bowel,train
S179979,CL0855,CMP0197,Colon Adenocarcinoma,Bowel,train
S179982,CL0855,CMP0200,Colon Adenocarcinoma,Bowel,train
S179983,CL0855,CMP0201,Colon Adenocarcinoma,Bowel,train
S179984,CL0855,CMP0202,Colon Adenocarcinoma,Bowel,train
S179985,CL0855,CMP0203,Colon Adenocarcinoma,Bowel,train
S179986,CL0855,CMP0204,Colon Adenocarcinoma,Bowel,train
S179988,CL0855,CMP0206,Colon Adenocarcinoma,Bowel,train
S179989,CL0855,CMP0207,Colon Adenocarcinoma,Bowel,train
S179990,CL0855,CMP0208,Colon Adenocarcinoma,Bowel,train
S179991,CL0855,CMP0209,Colon Adenocarcinoma,Bowel,train
S179992,CL0855,CMP0210,Colon Adenocarcinoma,Bowel,train
S179993,CL0855,CMP0211,Colon Adenocarcinoma,Bowel,train
S179995,CL0855,CMP0213,Colon Adenocarcinoma,Bowel,train
S179996,CL0855,CMP0214,Colon Adenocarcinoma,Bowel,train
S179997,CL0855,CMP0215,Colon Adenocarcinoma,Bowel,train
S179998,CL0855,CMP0216,Colon Adenocarcinoma,Bowel,train
S179999,CL0855,CMP0218,Colon Adenocarcinoma,Bowel,train
S180000,CL0855,CMP0219,Colon Adenocarcinoma,Bowel,train
S180001,CL0855,CMP0220,Colon Adenocarcinoma,Bowel,train
S180002,CL0855,CMP0221,Colon Adenocarcinoma,Bowel,train
S180003,CL0855,CMP0222,Colon Adenocarcinoma,Bowel,train
