sample_id,cell_id,compound_id,role
S176094,CL0838,CMP0044,train
S176095,CL0838,CMP0045,test
S176096,CL0838,CMP0046,train
S176098,CL0838,CMP0048,test
S176099,CL0838,CMP0049,train
S176100,CL0838,CMP0050,train
S176101,CL0838,CMP0051,train
S176102,CL0838,CMP0052,train
S176103,CL0838,CMP0053,train
S176104,CL0838,CMP0054,train
S176105,CL0838,CMP0055,train
S176107,CL0838,CMP0057,train
S176108,CL0838,CMP0058,train
S176109,CL0838,CMP0059,train
S176110,CL0838,CMP0060,train
S176111,CL0838,CMP0061,train
S176112,CL0838,CMP0062,train
S176113,CL0838,CMP0063,train
S176114,CL0838,CMP0064,train
S176115,CL0838,CMP0067,train
S176116,CL0838,CMP0068,train
S176117,CL0838,CMP0069,train
S176119,CL0838,CMP0072,train
S176121,CL0838,CMP0074,train
S176122,CL0838,CMP0075,train
S176123,CL0838,CMP0076,test
S176124,CL0838,CMP0077,train
S176125,CL0838,CMP0080,train
S176126,CL0838,CMP0081,test
S176127,CL0838,CMP0082,train
S176128,CL0838,CMP0083,train
S176129,CL0838,CMP0085,train
S176130,CL0838,CMP0086,train
S176131,CL0838,CMP0087,test
S176132,CL0838,CMP0088,test
S176133,CL0838,CMP0089,train
S176134,CL0838,CMP0090,train
S176135,CL0838,CMP0091,train
S176136,CL0838,CMP0092,train
S176137,CL0838,CMP0093,train
S176138,CL0838,CMP0094,train
S176140,CL0838,CMP0096,train
S176141,CL0838,CMP0097,train
S176142,CL0838,CMP0098,train
S176143,CL0838,CMP0100,train
S176144,CL0838,CMP0101,train
S176145,CL0838,CMP0102,train
S176146,CL0838,CMP0103,train
S176147,CL0838,CMP0104,train
S176148,CL0838,CMP0105,train
S176149,CL0838,CMP0106,train
S176150,CL0838,CMP0107,train
S176151,CL0838,CMP0108,test
S176152,CL0838,CMP0109,train
S176154,CL0838,CMP0111,train
S176155,CL0838,CMP0112,train
S176156,CL0838,CMP0113,train
S176157,CL0838,CMP0114,train
S176158,CL0838,CMP0115,train
S176159,CL0838,CMP0116,test
S176162,CL0838,CMP0119,train
S176163,CL0838,CMP0120,train
S176164,CL0838,CMP0121,train
S176165,CL0838,CMP0122,test
S176166,CL0838,CMP0123,train
S176167,CL0838,CMP0124,train
S176168,CL0838,CMP0125,test
S176169,CL0838,CMP0126,train
S176170,CL0838,CMP0127,train
S176171,CL0838,CMP0128,train
S176173,CL0838,CMP0130,train
S176174,CL0838,CMP0131,train
S176175,CL0838,CMP0132,train
S176176,CL0838,CMP0133,train
S176177,CL0838,CMP0134,train
S176178,CL0838,CMP0135,train
S176179,CL0838,CMP0136,test
S176181,CL0838,CMP0138,train
S176182,CL0838,CMP0139,test
S176183,CL0838,CMP0140,train
S176184,CL0838,CMP0141,test
S176186,CL0838,CMP0143,train
S176187,CL0838,CMP0144,test
S176188,CL0838,CMP0145,train
S176190,CL0838,CMP0147,test
S176191,CL0838,CMP0148,train
S176192,CL0838,CMP0149,test
S176193,CL0838,CMP0150,train
S176194,CL0838,CMP0151,train
S176195,CL0838,CMP0152,train
S176196,CL0838,CMP0153,test
S176198,CL0838,CMP0155,train
S176199,CL0838,CMP0156,test
S176200,CL0838,CMP0157,train
S176201,CL0838,CMP0158,train
S176202,CL0838,CMP0159,train
S176203,CL0838,CMP0160,train
S176205,CL0838,CMP0162,test
S176206,CL0838,CMP0163,train
S176207,CL0838,CMP0164,train
S176208,CL0838,CMP0165,train
S176210,CL0838,CMP0167,train
S176212,CL0838,CMP0169,train
S176213,CL0838,CMP0170,train
S176214,CL0838,CMP0171,test
S176215,CL0838,CMP0172,train
S176216,CL0838,CMP0173,train
S176217,CL0838,CMP0174,train
S176218,CL0838,CMP0175,train
S176219,CL0838,CMP0176,test
S176220,CL0838,CMP0177,train
S176221,CL0838,CMP0178,train
S176224,CL0838,CMP0181,train
S176225,CL0838,CMP0182,train
S176226,CL0838,CMP0183,train
S176227,CL0838,CMP0184,train
S176228,CL0838,CMP0185,test
S176229,CL0838,CMP0186,train
S176230,CL0838,CMP0187,train
S176231,CL0838,CMP0188,train
S176232,CL0838,CMP0189,test
S176233,CL0838,CMP0190,test
S176235,CL0838,CMP0192,train
S176236,CL0838,CMP0193,train
S176237,CL0838,CMP0194,train
S176238,CL0838,CMP0195,train
S176239,CL0838,CMP0196,train
S176240,CL0838,CMP0197,train
S176241,CL0838,CMP0198,test
S176242,CL0838,CMP0199,train
S176244,CL0838,CMP0201,test
S176245,CL0838,CMP0202,test
S176246,CL0838,CMP0203,train
S176247,CL0838,CMP0204,test
S176248,CL0838,CMP0205,train
S176249,CL0838,CMP0206,train
S176250,CL0838,CMP0207,test
S176252,CL0838,CMP0209,test
S176254,CL0838,CMP0211,train
S176256,CL0838,CMP0213,train
S176257,CL0838,CMP0214,train
S176259,CL0838,CMP0216,test
S176260,CL0838,CMP0218,train
S176261,CL0838,CMP0219,train
S176263,CL0838,CMP0221,test
S176264,CL0838,CMP0222,train
S176265,CL0838,CMP0223,train
S176266,CL0838,CMP0224,train
S176267,CL0838,CMP0225,train
S176268,CL0838,CMP0226,train
S176270,CL0838,CMP0228,train
S176271,CL0838,CMP0229,train
S176272,CL0838,CMP0231,train
S176273,CL0838,CMP0232,train
S176274,CL0838,CMP0233,test
S176275,CL0838,CMP0234,train
S176276,CL0838,CMP0237,test
S176277,CL0838,CMP0238,train
S176278,CL0838,CMP0239,train
S176279,CL0838,CMP0240,train
S176280,CL0838,CMP0241,train
S176281,CL0838,CMP0242,test
S176282,CL0839,CMP0001,train
S176283,CL0839,CMP0002,train
S176284,CL0839,CMP0003,train
S176285,CL0839,CMP0004,train
S176287,CL0839,CMP0008,train
S176289,CL0839,CMP0010,train
S176290,CL0839,CMP0011,train
S176293,CL0839,CMP0014,train
S176294,CL0839,CMP0015,test
S176295,CL0839,CMP0016,train
S176296,CL0839,CMP0017,test
S176297,CL0839,CMP0018,train
S176298,CL0839,CMP0019,train
S176299,CL0839,CMP0020,train
S176300,CL0839,CMP0021,train
S176302,CL0839,CMP0023,train
S176303,CL0839,CMP0024,train
S176304,CL0839,CMP0025,test
S176305,CL0839,CMP0027,train
S176306,CL0839,CMP0028,train
S176307,CL0839,CMP0029,train
S176308,CL0839,CMP0030,train
S176309,CL0839,CMP0032,train
S176311,CL0839,CMP0035,train
S176312,CL0839,CMP0036,train
S176314,CL0839,CMP0038,train
S176315,CL0839,CMP0039,train
S176317,CL0839,CMP0041,train
S176318,CL0839,CMP0042,train
S176319,CL0839,CMP0043,train
S176320,CL0839,CMP0044,train
S176321,CL0839,CMP0045,test
S176322,CL0839,CMP0046,train
S176324,CL0839,CMP0048,train
S176325,CL0839,CMP0049,test
S176326,CL0839,CMP0050,test
S176327,CL0839,CMP0051,train
S176328,CL0839,CMP0052,train
S176329,CL0839,CMP0053,train
S176330,CL0839,CMP0054,test
S176331,CL0839,CMP0055,test
S176333,CL0839,CMP0057,train
S176334,CL0839,CMP0058,train
S176335,CL0839,CMP0059,test
S176336,CL0839,CMP0060,train
S176337,CL0839,CMP0061,train
S176338,CL0839,CMP0062,test
S176339,CL0839,CMP0063,train
S176340,CL0839,CMP0064,test
S176341,CL0839,CMP0067,train
S176342,CL0839,CMP0068,train
S176343,CL0839,CMP0069,train
S176345,CL0839,CMP0072,train
S176347,CL0839,CMP0074,train
S176348,CL0839,CMP0075,test
S176349,CL0839,CMP0076,test
S176350,CL0839,CMP0077,train
S176351,CL0839,CMP0080,train
S176352,CL0839,CMP0081,train
S176353,CL0839,CMP0082,train
S176354,CL0839,CMP0083,train
S176355,CL0839,CMP0085,test
S176356,CL0839,CMP0086,train
S176357,CL0839,CMP0087,test
S176358,CL0839,CMP0088,train
S176359,CL0839,CMP0089,train
S176360,CL0839,CMP0090,train
S176361,CL0839,CMP0091,train
S176362,CL0839,CMP0092,train
S176363,CL0839,CMP0093,test
S176364,CL0839,CMP0094,test
S176366,CL0839,CMP0096,train
S176367,CL0839,CMP0097,train
S176368,CL0839,CMP0098,test
S176369,CL0839,CMP0100,train
S176370,CL0839,CMP0101,train
S176371,CL0839,CMP0102,train
S176372,CL0839,CMP0103,train
S176373,CL0839,CMP0104,train
S176374,CL0839,CMP0105,train
S176375,CL0839,CMP0106,train
S176376,CL0839,CMP0107,train
S176377,CL0839,CMP0108,train
S176378,CL0839,CMP0109,train
S176380,CL0839,CMP0111,train
S176381,CL0839,CMP0112,train
S176382,CL0839,CMP0113,train
S176383,CL0839,CMP0114,train
S176384,CL0839,CMP0115,train
S176385,CL0839,CMP0116,test
S176388,CL0839,CMP0119,train
S176389,CL0839,CMP0120,train
S176390,CL0839,CMP0121,test
S176391,CL0839,CMP0122,train
S176392,CL0839,CMP0123,train
S176393,CL0839,CMP0124,train
S176394,CL0839,CMP0125,test
S176395,CL0839,CMP0126,train
S176396,CL0839,CMP0127,train
S176397,CL0839,CMP0128,test
S176399,CL0839,CMP0130,train
S176400,CL0839,CMP0131,train
S176401,CL0839,CMP0132,train
S176402,CL0839,CMP0133,train
S176403,CL0839,CMP0134,train
S176404,CL0839,CMP0135,test
S176405,CL0839,CMP0136,train
S176407,CL0839,CMP0138,test
S176408,CL0839,CMP0139,test
S176409,CL0839,CMP0140,train
S176410,CL0839,CMP0141,train
S176412,CL0839,CMP0143,train
S176413,CL0839,CMP0144,train
S176414,CL0839,CMP0145,test
S176416,CL0839,CMP0147,train
S176417,CL0839,CMP0148,train
S176418,CL0839,CMP0149,train
S176419,CL0839,CMP0150,train
S176420,CL0839,CMP0151,test
S176421,CL0839,CMP0152,train
S176422,CL0839,CMP0153,train
S176424,CL0839,CMP0155,train
S176425,CL0839,CMP0156,train
S176426,CL0839,CMP0157,train
S176427,CL0839,CMP0158,train
S176428,CL0839,CMP0159,train
S176429,CL0839,CMP0160,train
S176431,CL0839,CMP0162,train
S176432,CL0839,CMP0163,test
S176433,CL0839,CMP0164,train
S176434,CL0839,CMP0165,train
S176436,CL0839,CMP0167,test
S176438,CL0839,CMP0169,train
S176439,CL0839,CMP0170,train
S176440,CL0839,CMP0171,test
S176441,CL0839,CMP0172,train
S176442,CL0839,CMP0173,train
S176443,CL0839,CMP0174,test
S176444,CL0839,CMP0175,test
S176445,CL0839,CMP0176,train
S176446,CL0839,CMP0177,test
S176447,CL0839,CMP0178,train
S176450,CL0839,CMP0181,train
S176451,CL0839,CMP0182,train
S176452,CL0839,CMP0183,test
S176453,CL0839,CMP0184,train
S176454,CL0839,CMP0185,train
S176455,CL0839,CMP0186,train
S176456,CL0839,CMP0187,test
S176457,CL0839,CMP0188,train
S176458,CL0839,CMP0189,train
S176459,CL0839,CMP0190,test
S176461,CL0839,CMP0192,train
S176462,CL0839,CMP0193,train
S176463,CL0839,CMP0194,test
S176464,CL0839,CMP0195,test
S176465,CL0839,CMP0196,train
S176466,CL0839,CMP0197,train
S176467,CL0839,CMP0198,train
S176468,CL0839,CMP0199,train
S176470,CL0839,CMP0201,test
S176471,CL0839,CMP0202,train
S176472,CL0839,CMP0203,test
S176473,CL0839,CMP0204,train
S176474,CL0839,CMP0205,train
S176475,CL0839,CMP0206,train
S176476,CL0839,CMP0207,test
S176478,CL0839,CMP0209,test
S176480,CL0839,CMP0211,train
S176482,CL0839,CMP0213,train
S176483,CL0839,CMP0214,train
S176485,CL0839,CMP0216,train
S176486,CL0839,CMP0218,train
S176487,CL0839,CMP0219,train
S176489,CL0839,CMP0221,train
S176490,CL0839,CMP0222,train
S176491,CL0839,CMP0223,train
S176492,CL0839,CMP0224,train
S176493,CL0839,CMP0225,train
S176494,CL0839,CMP0226,test
S176496,CL0839,CMP0228,train
S176497,CL0839,CMP0229,train
S176498,CL0839,CMP0231,train
S176499,CL0839,CMP0232,train
S176500,CL0839,CMP0233,train
S176501,CL0839,CMP0234,test
S176502,CL0839,CMP0237,train
S176503,CL0839,CMP0238,train
S176504,CL0839,CMP0239,train
S176505,CL0839,CMP0240,train
S176506,CL0839,CMP0241,test
S176507,CL0839,CMP0242,train
S176735,CL0841,CMP0001,train
S176736,CL0841,CMP0002,train
S176737,CL0841,CMP0003,train
S176738,CL0841,CMP0004,train
S176740,CL0841,CMP0006,train
S176741,CL0841,CMP0008,train
S176743,CL0841,CMP0010,train
S176744,CL0841,CMP0011,train
S176747,CL0841,CMP0014,train
S176748,CL0841,CMP0015,train
S176749,CL0841,CMP0016,train
S176750,CL0841,CMP0017,test
S176751,CL0841,CMP0018,train
S176752,CL0841,CMP0019,train
S176753,CL0841,CMP0020,train
S176754,CL0841,CMP0021,test
S176756,CL0841,CMP0023,train
S176757,CL0841,CMP0024,test
S176758,CL0841,CMP0025,train
S176759,CL0841,CMP0027,train
S176760,CL0841,CMP0028,train
S176761,CL0841,CMP0029,train
S176762,CL0841,CMP0030,train
S176763,CL0841,CMP0032,test
S176765,CL0841,CMP0035,train
S176766,CL0841,CMP0036,train
S176768,CL0841,CMP0038,test
S176769,CL0841,CMP0039,train
S176771,CL0841,CMP0041,train
S176772,CL0841,CMP0042,train
S176773,CL0841,CMP0043,train
S176774,CL0841,CMP0044,train
S176775,CL0841,CMP0045,train
S176776,CL0841,CMP0046,test
S176778,CL0841,CMP0048,train
S176779,CL0841,CMP0049,train
S176780,CL0841,CMP0050,train
S176781,CL0841,CMP0051,train
S176782,CL0841,CMP0052,train
S176783,CL0841,CMP0053,train
S176784,CL0841,CMP0054,test
S176785,CL0841,CMP0055,train
S176787,CL0841,CMP0057,train
S176788,CL0841,CMP0058,train
S176789,CL0841,CMP0059,train
S176790,CL0841,CMP0060,test
S176791,CL0841,CMP0061,train
S176792,CL0841,CMP0062,train
S176793,CL0841,CMP0063,train
S176794,CL0841,CMP0064,train
S176795,CL0841,CMP0067,train
S176796,CL0841,CMP0068,train
S176797,CL0841,CMP0069,train
S176799,CL0841,CMP0072,train
S176801,CL0841,CMP0074,train
S176802,CL0841,CMP0075,train
S176803,CL0841,CMP0076,test
S176804,CL0841,CMP0077,train
S176805,CL0841,CMP0080,train
S176806,CL0841,CMP0081,train
S176807,CL0841,CMP0082,train
S176808,CL0841,CMP0083,test
S176809,CL0841,CMP0085,train
S176810,CL0841,CMP0086,test
S176811,CL0841,CMP0087,test
S176812,CL0841,CMP0088,test
S176813,CL0841,CMP0089,train
S176814,CL0841,CMP0090,train
S176815,CL0841,CMP0091,train
S176816,CL0841,CMP0092,test
S176817,CL0841,CMP0093,train
S176818,CL0841,CMP0094,test
S176820,CL0841,CMP0096,train
S176821,CL0841,CMP0097,train
S176822,CL0841,CMP0098,train
S176823,CL0841,CMP0100,train
S176824,CL0841,CMP0101,train
S176825,CL0841,CMP0102,train
S176826,CL0841,CMP0103,train
S176827,CL0841,CMP0104,train
S176828,CL0841,CMP0105,train
S176829,CL0841,CMP0106,train
S176830,CL0841,CMP0107,train
S176831,CL0841,CMP0108,train
S176832,CL0841,CMP0109,train
S176834,CL0841,CMP0111,train
S176835,CL0841,CMP0112,train
S176836,CL0841,CMP0113,test
S176837,CL0841,CMP0114,train
S176838,CL0841,CMP0115,test
S176839,CL0841,CMP0116,train
S176842,CL0841,CMP0119,train
S176843,CL0841,CMP0120,train
S176844,CL0841,CMP0121,train
S176845,CL0841,CMP0122,train
S176846,CL0841,CMP0123,train
S176847,CL0841,CMP0124,test
S176848,CL0841,CMP0125,train
S176849,CL0841,CMP0126,train
S176850,CL0841,CMP0127,test
S176851,CL0841,CMP0128,train
S176853,CL0841,CMP0130,train
S176854,CL0841,CMP0131,train
S176855,CL0841,CMP0132,train
S176856,CL0841,CMP0133,train
S176857,CL0841,CMP0134,train
S176858,CL0841,CMP0135,train
S176859,CL0841,CMP0136,test
S176861,CL0841,CMP0138,train
S176862,CL0841,CMP0139,train
S176863,CL0841,CMP0140,test
S176864,CL0841,CMP0141,test
S176866,CL0841,CMP0143,train
S176867,CL0841,CMP0144,test
S176868,CL0841,CMP0145,train
S176870,CL0841,CMP0147,train
S176871,CL0841,CMP0148,train
S176872,CL0841,CMP0149,test
S176873,CL0841,CMP0150,train
S176874,CL0841,CMP0151,train
S176875,CL0841,CMP0152,test
S176876,CL0841,CMP0153,train
S176878,CL0841,CMP0155,train
S176879,CL0841,CMP0156,train
S176880,CL0841,CMP0157,train
S176881,CL0841,CMP0158,train
S176882,CL0841,CMP0159,test
S176883,CL0841,CMP0160,train
S176885,CL0841,CMP0162,train
S176886,CL0841,CMP0163,train
S176887,CL0841,CMP0164,train
S176888,CL0841,CMP0165,test
S176890,CL0841,CMP0167,train
S176892,CL0841,CMP0169,train
S176893,CL0841,CMP0170,train
S176894,CL0841,CMP0171,train
S176895,CL0841,CMP0172,train
S176896,CL0841,CMP0173,train
S176897,CL0841,CMP0174,test
S176898,CL0841,CMP0175,train
S176899,CL0841,CMP0176,train
S176900,CL0841,CMP0177,train
S176901,CL0841,CMP0178,train
S176904,CL0841,CMP0181,train
S176905,CL0841,CMP0182,train
S176906,CL0841,CMP0183,test
S176907,CL0841,CMP0184,train
S176908,CL0841,CMP0185,train
S176909,CL0841,CMP0186,train
S176910,CL0841,CMP0187,train
S176911,CL0841,CMP0188,test
S176912,CL0841,CMP0189,train
S176913,CL0841,CMP0190,train
S176915,CL0841,CMP0192,test
S176916,CL0841,CMP0193,train
S176917,CL0841,CMP0194,train
S176918,CL0841,CMP0195,train
S176919,CL0841,CMP0196,test
S176920,CL0841,CMP0197,train
S176921,CL0841,CMP0198,train
S176922,CL0841,CMP0199,train
S176924,CL0841,CMP0201,train
S176925,CL0841,CMP0202,train
S176926,CL0841,CMP0203,train
S176927,CL0841,CMP0204,train
S176928,CL0841,CMP0205,train
S176929,CL0841,CMP0206,train
S176930,CL0841,CMP0207,train
S176932,CL0841,CMP0209,train
S176934,CL0841,CMP0211,train
S176936,CL0841,CMP0213,train
S176937,CL0841,CMP0214,train
S176939,CL0841,CMP0216,train
S176940,CL0841,CMP0218,train
S176941,CL0841,CMP0219,test
S176943,CL0841,CMP0221,test
S176944,CL0841,CMP0222,train
S176945,CL0841,CMP0223,train
S176946,CL0841,CMP0224,train
S176947,CL0841,CMP0225,train
S176948,CL0841,CMP0226,train
S176950,CL0841,CMP0228,train
S176951,CL0841,CMP0229,train
S176952,CL0841,CMP0231,train
S176953,CL0841,CMP0232,train
S176954,CL0841,CMP0233,test
S176955,CL0841,CMP0234,train
S176956,CL0841,CMP0237,test
S176957,CL0841,CMP0238,train
S176958,CL0841,CMP0239,test
S176959,CL0841,CMP0240,test
S176960,CL0841,CMP0241,test
S176961,CL0841,CMP0242,test
S176962,CL0842,CMP0001,train
S176963,CL0842,CMP0002,train
S176964,CL0842,CMP0003,train
S176965,CL0842,CMP0004,train
S176967,CL0842,CMP0006,test
S176968,CL0842,CMP0008,train
S176970,CL0842,CMP0010,train
S176971,CL0842,CMP0011,train
S176974,CL0842,CMP0014,train
S176975,CL0842,CMP0015,train
S176976,CL0842,CMP0016,train
S176977,CL0842,CMP0017,train
S176978,CL0842,CMP0018,train
S176979,CL0842,CMP0019,train
S176980,CL0842,CMP0020,train
S176981,CL0842,CMP0021,train
S176983,CL0842,CMP0023,train
S176984,CL0842,CMP0024,train
S176985,CL0842,CMP0025,train
S176986,CL0842,CMP0027,train
S176987,CL0842,CMP0028,train
S176988,CL0842,CMP0029,train
S176989,CL0842,CMP0030,test
S176990,CL0842,CMP0032,train
S176992,CL0842,CMP0035,train
S176993,CL0842,CMP0036,test
S176995,CL0842,CMP0038,train
S176996,CL0842,CMP0039,train
S176998,CL0842,CMP0041,train
S176999,CL0842,CMP0042,train
S177000,CL0842,CMP0043,test
S177001,CL0842,CMP0044,train
S177002,CL0842,CMP0045,test
S177003,CL0842,CMP0046,test
S177005,CL0842,CMP0048,train
S177006,CL0842,CMP0049,train
S177007,CL0842,CMP0050,train
S177008,CL0842,CMP0051,train
S177009,CL0842,CMP0052,train
S177010,CL0842,CMP0053,train
S177011,CL0842,CMP0054,train
S177012,CL0842,CMP0055,train
S177014,CL0842,CMP0057,test
S177015,CL0842,CMP0058,train
S177016,CL0842,CMP0059,train
S177017,CL0842,CMP0061,train
S177018,CL0842,CMP0062,train
S177019,CL0842,CMP0063,train
S177020,CL0842,CMP0064,train
S177021,CL0842,CMP0067,train
S177022,CL0842,CMP0068,train
S177023,CL0842,CMP0069,train
S177025,CL0842,CMP0072,train
S177027,CL0842,CMP0074,train
S177028,CL0842,CMP0075,test
S177029,CL0842,CMP0076,train
S177030,CL0842,CMP0077,train
S177031,CL0842,CMP0080,train
S177032,CL0842,CMP0081,test
S177033,CL0842,CMP0082,train
S177034,CL0842,CMP0083,test
S177035,CL0842,CMP0085,train
S177036,CL0842,CMP0086,train
S177037,CL0842,CMP0087,train
S177038,CL0842,CMP0088,test
S177039,CL0842,CMP0089,test
S177040,CL0842,CMP0090,train
S177041,CL0842,CMP0091,train
S177042,CL0842,CMP0092,train
S177043,CL0842,CMP0093,train
S177044,CL0842,CMP0094,train
S177046,CL0842,CMP0096,test
S177047,CL0842,CMP0097,test
S177048,CL0842,CMP0098,train
S177049,CL0842,CMP0100,test
S177050,CL0842,CMP0101,train
S177051,CL0842,CMP0102,train
S177052,CL0842,CMP0103,train
S177053,CL0842,CMP0104,train
S177054,CL0842,CMP0105,train
S177055,CL0842,CMP0106,train
S177056,CL0842,CMP0107,train
S177057,CL0842,CMP0108,train
S177058,CL0842,CMP0109,train
S177060,CL0842,CMP0111,train
S177061,CL0842,CMP0112,train
S177062,CL0842,CMP0113,train
S177063,CL0842,CMP0114,train
S177064,CL0842,CMP0115,train
S177065,CL0842,CMP0116,train
S177068,CL0842,CMP0119,test
S177069,CL0842,CMP0120,test
S177070,CL0842,CMP0121,train
S177071,CL0842,CMP0122,train
S177072,CL0842,CMP0123,train
S177073,CL0842,CMP0124,test
S177074,CL0842,CMP0125,test
S177075,CL0842,CMP0126,train
S177076,CL0842,CMP0127,train
S177077,CL0842,CMP0128,test
S177079,CL0842,CMP0130,train
S177080,CL0842,CMP0131,train
S177081,CL0842,CMP0132,train
S177082,CL0842,CMP0133,train
S177083,CL0842,CMP0134,train
S177084,CL0842,CMP0135,test
S177085,CL0842,CMP0136,train
S177087,CL0842,CMP0138,train
S177088,CL0842,CMP0139,test
S177089,CL0842,CMP0140,train
S177090,CL0842,CMP0141,train
S177092,CL0842,CMP0143,train
S177093,CL0842,CMP0144,train
S177094,CL0842,CMP0145,test
S177096,CL0842,CMP0147,train
S177097,CL0842,CMP0148,train
S177098,CL0842,CMP0149,train
S177099,CL0842,CMP0150,train
S177100,CL0842,CMP0151,train
S177101,CL0842,CMP0152,train
S177102,CL0842,CMP0153,train
S177104,CL0842,CMP0155,train
S177105,CL0842,CMP0156,train
S177106,CL0842,CMP0157,train
S177107,CL0842,CMP0158,train
S177108,CL0842,CMP0159,train
S177109,CL0842,CMP0160,test
S177111,CL0842,CMP0162,train
S177112,CL0842,CMP0163,test
S177113,CL0842,CMP0164,test
S177114,CL0842,CMP0165,test
S177116,CL0842,CMP0167,train
S177118,CL0842,CMP0169,test
S177119,CL0842,CMP0170,train
S177120,CL0842,CMP0171,train
S177121,CL0842,CMP0172,train
S177122,CL0842,CMP0173,train
S177123,CL0842,CMP0174,train
S177124,CL0842,CMP0175,test
S177125,CL0842,CMP0176,train
S177126,CL0842,CMP0177,train
S177127,CL0842,CMP0178,train
S177130,CL0842,CMP0181,train
S177131,CL0842,CMP0182,train
S177132,CL0842,CMP0183,train
S177133,CL0842,CMP0184,train
S177134,CL0842,CMP0185,train
S177135,CL0842,CMP0186,train
S177136,CL0842,CMP0187,train
S177137,CL0842,CMP0188,test
S177138,CL0842,CMP0189,train
S177139,CL0842,CMP0190,train
S177141,CL0842,CMP0192,train
S177142,CL0842,CMP0193,train
S177143,CL0842,CMP0194,train
S177144,CL0842,CMP0195,test
S177145,CL0842,CMP0196,test
S177146,CL0842,CMP0197,train
S177147,CL0842,CMP0198,test
S177148,CL0842,CMP0199,train
S177150,CL0842,CMP0201,train
S177151,CL0842,CMP0202,train
S177152,CL0842,CMP0203,train
S177153,CL0842,CMP0204,test
S177154,CL0842,CMP0205,train
S177155,CL0842,CMP0206,train
S177156,CL0842,CMP0207,train
S177158,CL0842,CMP0209,train
S177160,CL0842,CMP0211,train
S177162,CL0842,CMP0213,train
S177163,CL0842,CMP0214,train
S177165,CL0842,CMP0216,test
S177166,CL0842,CMP0218,train
S177167,CL0842,CMP0219,train
S177169,CL0842,CMP0221,test
S177170,CL0842,CMP0222,train
S177171,CL0842,CMP0223,train
S177172,CL0842,CMP0224,train
S177173,CL0842,CMP0225,train
S177174,CL0842,CMP0226,test
S177176,CL0842,CMP0228,train
S177177,CL0842,CMP0229,test
S177178,CL0842,CMP0231,train
S177179,CL0842,CMP0232,test
S177180,CL0842,CMP0233,train
S177181,CL0842,CMP0234,train
S177182,CL0842,CMP0237,train
S177183,CL0842,CMP0238,train
S177184,CL0842,CMP0239,train
S177185,CL0842,CMP0240,train
S177186,CL0842,CMP0241,train
S177187,CL0842,CMP0242,train
S177188,CL0843,CMP0001,train
S177190,CL0843,CMP0006,train
