sample_id,cell_id,compound_id,cell_group,oncotree_lineage,role
S171948,CL0819,CMP0070,CG_CL0819,Ovary/Fallopian Tube,test
S171950,CL0819,CMP0072,CG_CL0819,Ovary/Fallopian Tube,test
S171951,CL0819,CMP0073,CG_CL0819,Ovary/Fallopian Tube,test
S171952,CL0819,CMP0074,CG_CL0819,Ovary/Fallopian Tube,test
S171953,CL0819,CMP0075,CG_CL0819,Ovary/Fallopian Tube,test
S171954,CL0819,CMP0076,CG_CL0819,Ovary/Fallopian Tube,test
S171955,CL0819,CMP0077,CG_CL0819,Ovary/Fallopian Tube,test
S171956,CL0819,CMP0078,CG_CL0819,Ovary/Fallopian Tube,test
S171957,CL0819,CMP0079,CG_CL0819,Ovary/Fallopian Tube,test
S171959,CL0819,CMP0081,CG_CL0819,Ovary/Fallopian Tube,test
S171960,CL0819,CMP0082,CG_CL0819,Ovary/Fallopian Tube,test
S171961,CL0819,CMP0083,CG_CL0819,Ovary/Fallopian Tube,test
S171962,CL0819,CMP0084,CG_CL0819,Ovary/Fallopian Tube,test
S171963,CL0819,CMP0085,CG_CL0819,Ovary/Fallopian Tube,test
S171964,CL0819,CMP0086,CG_CL0819,Ovary/Fallopian Tube,test
S171965,CL0819,CMP0087,CG_CL0819,Ovary/Fallopian Tube,test
S171967,CL0819,CMP0089,CG_CL0819,Ovary/Fallopian Tube,test
S171968,CL0819,CMP0090,CG_CL0819,Ovary/Fallopian Tube,test
S171969,CL0819,CMP0091,CG_CL0819,Ovary/Fallopian Tube,test
S171970,CL0819,CMP0092,CG_CL0819,Ovary/Fallopian Tube,test
S171971,CL0819,CMP0094,CG_CL0819,Ovary/Fallopian Tube,test
S171972,CL0819,CMP0095,CG_CL0819,Ovary/Fallopian Tube,test
S171973,CL0819,CMP0096,CG_CL0819,Ovary/Fallopian Tube,test
S171974,CL0819,CMP0097,CG_CL0819,Ovary/Fallopian Tube,test
S171975,CL0819,CMP0098,CG_CL0819,Ovary/Fallopian Tube,test
S171977,CL0819,CMP0100,CG_CL0819,Ovary/Fallopian Tube,test
S171978,CL0819,CMP0101,CG_CL0819,Ovary/Fallopian Tube,test
S171980,CL0819,CMP0103,CG_CL0819,Ovary/Fallopian Tube,test
S171981,CL0819,CMP0104,CG_CL0819,Ovary/Fallopian Tube,test
S171982,CL0819,CMP0105,CG_CL0819,Ovary/Fallopian Tube,test
S171983,CL0819,CMP0106,CG_CL0819,Ovary/Fallopian Tube,test
S171985,CL0819,CMP0108,CG_CL0819,Ovary/Fallopian Tube,test
S171986,CL0819,CMP0109,CG_CL0819,Ovary/Fallopian Tube,test
S171987,CL0819,CMP0110,CG_CL0819,Ovary/Fallopian Tube,test
S171989,CL0819,CMP0112,CG_CL0819,Ovary/Fallopian Tube,test
S171990,CL0819,CMP0113,CG_CL0819,Ovary/Fallopian Tube,test
S171991,CL0819,CMP0114,CG_CL0819,Ovary/Fallopian Tube,test
S171992,CL0819,CMP0115,CG_CL0819,Ovary/Fallopian Tube,test
S171993,CL0819,CMP0116,CG_CL0819,Ovary/Fallopian Tube,test
S171994,CL0819,CMP0117,CG_CL0819,Ovary/Fallopian Tube,test
S171995,CL0819,CMP0118,CG_CL0819,Ovary/Fallopian Tube,test
S171996,CL0819,CMP0119,CG_CL0819,Ovary/Fallopian Tube,test
S171998,CL0819,CMP0121,CG_CL0819,Ovary/Fallopian Tube,test
S171999,CL0819,CMP0122,CG_CL0819,Ovary/Fallopian Tube,test
S172000,CL0819,CMP0123,CG_CL0819,Ovary/Fallopian Tube,test
S172001,CL0819,CMP0124,CG_CL0819,Ovary/Fallopian Tube,test
S172002,CL0819,CMP0125,CG_CL0819,Ovary/Fallopian Tube,test
S172003,CL0819,CMP0126,CG_CL0819,Ovary/Fallopian Tube,test
S172004,CL0819,CMP0127,CG_CL0819,Ovary/Fallopian Tube,test
S172005,CL0819,CMP0128,CG_CL0819,Ovary/Fallopian Tube,test
S172006,CL0819,CMP0129,CG_CL0819,Ovary/Fallopian Tube,test
S172007,CL0819,CMP0130,CG_CL0819,Ovary/Fallopian Tube,test
S172008,CL0819,CMP0131,CG_CL0819,Ovary/Fallopian Tube,test
S172010,CL0819,CMP0133,CG_CL0819,Ovary/Fallopian Tube,test
S172011,CL0819,CMP0134,CG_CL0819,Ovary/Fallopian Tube,test
S172012,CL0819,CMP0135,CG_CL0819,Ovary/Fallopian Tube,test
S172014,CL0819,CMP0137,CG_CL0819,Ovary/Fallopian Tube,test
S172015,CL0819,CMP0138,CG_CL0819,Ovary/Fallopian Tube,test
S172016,CL0819,CMP0139,CG_CL0819,Ovary/Fallopian Tube,test
S172018,CL0819,CMP0141,CG_CL0819,Ovary/Fallopian Tube,test
S172019,CL0819,CMP0142,CG_CL0819,Ovary/Fallopian Tube,test
S172020,CL0819,CMP0143,CG_CL0819,Ovary/Fallopian Tube,test
S172021,CL0819,CMP0144,CG_CL0819,Ovary/Fallopian Tube,test
S172022,CL0819,CMP0145,CG_CL0819,Ovary/Fallopian Tube,test
S172023,CL0819,CMP0146,CG_CL0819,Ovary/Fallopian Tube,test
S172027,CL0819,CMP0150,CG_CL0819,Ovary/Fallopian Tube,test
S172028,CL0819,CMP0151,CG_CL0819,Ovary/Fallopian Tube,test
S172030,CL0819,CMP0153,CG_CL0819,Ovary/Fallopian Tube,test
S172031,CL0819,CMP0154,CG_CL0819,Ovary/Fallopian Tube,test
S172032,CL0819,CMP0155,CG_CL0819,Ovary/Fallopian Tube,test
S172033,CL0819,CMP0156,CG_CL0819,Ovary/Fallopian Tube,test
S172034,CL0819,CMP0157,CG_CL0819,Ovary/Fallopian Tube,test
S172035,CL0819,CMP0158,CG_CL0819,Ovary/Fallopian Tube,test
S172036,CL0819,CMP0159,CG_CL0819,Ovary/Fallopian Tube,test
S172037,CL0819,CMP0160,CG_CL0819,Ovary/Fallopian Tube,test
S172038,CL0819,CMP0161,CG_CL0819,Ovary/Fallopian Tube,test
S172039,CL0819,CMP0162,CG_CL0819,Ovary/Fallopian Tube,test
S172040,CL0819,CMP0163,CG_CL0819,Ovary/Fallopian Tube,test
S172042,CL0819,CMP0165,CG_CL0819,Ovary/Fallopian Tube,test
S172043,CL0819,CMP0166,CG_CL0819,Ovary/Fallopian Tube,test
S172044,CL0819,CMP0167,CG_CL0819,Ovary/Fallopian Tube,test
S172045,CL0819,CMP0168,CG_CL0819,Ovary/Fallopian Tube,test
S172046,CL0819,CMP0169,CG_CL0819,Ovary/Fallopian Tube,test
S172047,CL0819,CMP0170,CG_CL0819,Ovary/Fallopian Tube,test
S172048,CL0819,CMP0171,CG_CL0819,Ovary/Fallopian Tube,test
S172049,CL0819,CMP0172,CG_CL0819,Ovary/Fallopian Tube,test
S172050,CL0819,CMP0173,CG_CL0819,Ovary/Fallopian Tube,test
S172052,CL0819,CMP0175,CG_CL0819,Ovary/Fallopian Tube,test
S172053,CL0819,CMP0176,CG_CL0819,Ovary/Fallopian Tube,test
S172054,CL0819,CMP0177,CG_CL0819,Ovary/Fallopian Tube,test
S172055,CL0819,CMP0178,CG_CL0819,Ovary/Fallopian Tube,test
S172056,CL0819,CMP0179,CG_CL0819,Ovary/Fallopian Tube,test
S172057,CL0819,CMP0180,CG_CL0819,Ovary/Fallopian Tube,test
S172058,CL0819,CMP0181,CG_CL0819,Ovary/Fallopian Tube,test
S172059,CL0819,CMP0182,CG_CL0819,Ovary/Fallopian Tube,test
S172060,CL0819,CMP0183,CG_CL0819,Ovary/Fallopian Tube,test
S172062,CL0819,CMP0185,CG_CL0819,Ovary/Fallopian Tube,test
S172063,CL0819,CMP0186,CG_CL0819,Ovary/Fallopian Tube,test
S172064,CL0819,CMP0187,CG_CL0819,Ovary/Fallopian Tube,test
S172065,CL0819,CMP0188,CG_CL0819,Ovary/Fallopian Tube,test
S172066,CL0819,CMP0189,CG_CL0819,Ovary/Fallopian Tube,test
S172067,CL0819,CMP0190,CG_CL0819,Ovary/Fallopian Tube,test
S172068,CL0819,CMP0191,CG_CL0819,Ovary/Fallopian Tube,test
S172069,CL0819,CMP0192,CG_CL0819,Ovary/Fallopian Tube,test
S172070,CL0819,CMP0193,CG_CL0819,Ovary/Fallopian Tube,test
S172071,CL0819,CMP0194,CG_CL0819,Ovary/Fallopian Tube,test
S172072,CL0819,CMP0195,CG_CL0819,Ovary/Fallopian Tube,test
S172073,CL0819,CMP0196,CG_CL0819,Ovary/Fallopian Tube,test
S172074,CL0819,CMP0197,CG_CL0819,Ovary/Fallopian Tube,test
S172076,CL0819,CMP0200,CG_CL0819,Ovary/Fallopian Tube,test
S172077,CL0819,CMP0201,CG_CL0819,Ovary/Fallopian Tube,test
S172078,CL0819,CMP0203,CG_CL0819,Ovary/Fallopian Tube,test
S172079,CL0819,CMP0208,CG_CL0819,Ovary/Fallopian Tube,test
S172080,CL0819,CMP0209,CG_CL0819,Ovary/Fallopian Tube,test
S172081,CL0819,CMP0210,CG_CL0819,Ovary/Fallopian Tube,test
S172082,CL0819,CMP0211,CG_CL0819,Ovary/Fallopian Tube,test
S172084,CL0819,CMP0213,CG_CL0819,Ovary/Fallopian Tube,test
S172085,CL0819,CMP0215,CG_CL0819,Ovary/Fallopian Tube,test
S172086,CL0819,CMP0218,CG_CL0819,Ovary/Fallopian Tube,test
S172087,CL0819,CMP0220,CG_CL0819,Ovary/Fallopian Tube,test
S172088,CL0819,CMP0221,CG_CL0819,Ovary/Fallopian Tube,test
S172089,CL0819,CMP0222,CG_CL0819,Ovary/Fallopian Tube,test
S172090,CL0819,CMP0223,CG_CL0819,Ovary/Fallopian Tube,test
S172091,CL0819,CMP0230,CG_CL0819,Ovary/Fallopian Tube,test
S172092,CL0819,CMP0231,CG_CL0819,Ovary/Fallopian Tube,test
S172093,CL0819,CMP0232,CG_CL0819,Ovary/Fallopian Tube,test
S172094,CL0819,CMP0233,CG_CL0819,Ovary/Fallopian Tube,test
S172095,CL0819,CMP0234,CG_CL0819,Ovary/Fallopian Tube,test
S172096,CL0819,CMP0235,CG_CL0819,Ovary/Fallopian Tube,test
S172097,CL0819,CMP0236,CG_CL0819,Ovary/Fallopian Tube,test
S172098,CL0819,CMP0237,CG_CL0819,Ovary/Fallopian Tube,test
S172099,CL0820,CMP0001,CG_CL0820,Ovary/Fallopian Tube,test
S172100,CL0820,CMP0002,CG_CL0820,Ovary/Fallopian Tube,test
S172101,CL0820,CMP0003,CG_CL0820,Ovary/Fallopian Tube,test
S172102,CL0820,CMP0004,CG_CL0820,Ovary/Fallopian Tube,test
S172103,CL0820,CMP0005,CG_CL0820,Ovary/Fallopian Tube,test
S172104,CL0820,CMP0006,CG_CL0820,Ovary/Fallopian Tube,test
S172105,CL0820,CMP0008,CG_CL0820,Ovary/Fallopian Tube,test
S172106,CL0820,CMP0009,CG_CL0820,Ovary/Fallopian Tube,test
S172107,CL0820,CMP0010,CG_CL0820,Ovary/Fallopian Tube,test
S172110,CL0820,CMP0013,CG_CL0820,Ovary/Fallopian Tube,test
S172111,CL0820,CMP0014,CG_CL0820,Ovary/Fallopian Tube,test
S172112,CL0820,CMP0015,CG_CL0820,Ovary/Fallopian Tube,test
S172113,CL0820,CMP0016,CG_CL0820,Ovary/Fallopian Tube,test
S172114,CL0820,CMP0017,CG_CL0820,Ovary/Fallopian Tube,test
S172115,CL0820,CMP0018,CG_CL0820,Ovary/Fallopian Tube,test
S172116,CL0820,CMP0019,CG_CL0820,Ovary/Fallopian Tube,test
S172117,CL0820,CMP0020,CG_CL0820,Ovary/Fallopian Tube,test
S172118,CL0820,CMP0021,CG_CL0820,Ovary/Fallopian Tube,test
S172119,CL0820,CMP0022,CG_CL0820,Ovary/Fallopian Tube,test
S172120,CL0820,CMP0023,CG_CL0820,Ovary/Fallopian Tube,test
S172121,CL0820,CMP0024,CG_CL0820,Ovary/Fallopian Tube,test
S172123,CL0820,CMP0027,CG_CL0820,Ovary/Fallopian Tube,test
S172124,CL0820,CMP0028,CG_CL0820,Ovary/Fallopian Tube,test
S172125,CL0820,CMP0029,CG_CL0820,Ovary/Fallopian Tube,test
S172126,CL0820,CMP0030,CG_CL0820,Ovary/Fallopian Tube,test
S172128,CL0820,CMP0034,CG_CL0820,Ovary/Fallopian Tube,test
S172129,CL0820,CMP0035,CG_CL0820,Ovary/Fallopian Tube,test
S172130,CL0820,CMP0036,CG_CL0820,Ovary/Fallopian Tube,test
S172131,CL0820,CMP0037,CG_CL0820,Ovary/Fallopian Tube,test
S172132,CL0820,CMP0038,CG_CL0820,Ovary/Fallopian Tube,test
S172133,CL0820,CMP0039,CG_CL0820,Ovary/Fallopian Tube,test
S172134,CL0820,CMP0040,CG_CL0820,Ovary/Fallopian Tube,test
S172135,CL0820,CMP0041,CG_CL0820,Ovary/Fallopian Tube,test
S172136,CL0820,CMP0042,CG_CL0820,Ovary/Fallopian Tube,test
S172137,CL0820,CMP0043,CG_CL0820,Ovary/Fallopian Tube,test
S172138,CL0820,CMP0044,CG_CL0820,Ovary/Fallopian Tube,test
S172139,CL0820,CMP0045,CG_CL0820,Ovary/Fallopian Tube,test
S172140,CL0820,CMP0046,CG_CL0820,Ovary/Fallopian Tube,test
S172141,CL0820,CMP0047,CG_CL0820,Ovary/Fallopian Tube,test
S172142,CL0820,CMP0048,CG_CL0820,Ovary/Fallopian Tube,test
S172143,CL0820,CMP0049,CG_CL0820,Ovary/Fallopian Tube,test
S172144,CL0820,CMP0050,CG_CL0820,Ovary/Fallopian Tube,test
S172147,CL0820,CMP0053,CG_CL0820,Ovary/Fallopian Tube,test
S172148,CL0820,CMP0054,CG_CL0820,Ovary/Fallopian Tube,test
S172149,CL0820,CMP0055,CG_CL0820,Ovary/Fallopian Tube,test
S172150,CL0820,CMP0056,CG_CL0820,Ovary/Fallopian Tube,test
S172151,CL0820,CMP0057,CG_CL0820,Ovary/Fallopian Tube,test
S172152,CL0820,CMP0058,CG_CL0820,Ovary/Fallopian Tube,test
S172153,CL0820,CMP0059,CG_CL0820,Ovary/Fallopian Tube,test
S172154,CL0820,CMP0060,CG_CL0820,Ovary/Fallopian Tube,test
S172155,CL0820,CMP0061,CG_CL0820,Ovary/Fallopian Tube,test
S172156,CL0820,CMP0062,CG_CL0820,Ovary/Fallopian Tube,test
S172157,CL0820,CMP0063,CG_CL0820,Ovary/Fallopian Tube,test
S172158,CL0820,CMP0064,CG_CL0820,Ovary/Fallopian Tube,test
S172159,CL0820,CMP0067,CG_CL0820,Ovary/Fallopian Tube,test
S172160,CL0820,CMP0068,CG_CL0820,Ovary/Fallopian Tube,test
S172161,CL0820,CMP0069,CG_CL0820,Ovary/Fallopian Tube,test
S172162,CL0820,CMP0070,CG_CL0820,Ovary/Fallopian Tube,test
S172163,CL0820,CMP0072,CG_CL0820,Ovary/Fallopian Tube,test
S172164,CL0820,CMP0073,CG_CL0820,Ovary/Fallopian Tube,test
S172165,CL0820,CMP0074,CG_CL0820,Ovary/Fallopian Tube,test
S172166,CL0820,CMP0075,CG_CL0820,Ovary/Fallopian Tube,test
S172167,CL0820,CMP0076,CG_CL0820,Ovary/Fallopian Tube,test
S172168,CL0820,CMP0077,CG_CL0820,Ovary/Fallopian Tube,test
S172170,CL0820,CMP0081,CG_CL0820,Ovary/Fallopian Tube,test
S172171,CL0820,CMP0082,CG_CL0820,Ovary/Fallopian Tube,test
S172172,CL0820,CMP0083,CG_CL0820,Ovary/Fallopian Tube,test
S172173,CL0820,CMP0085,CG_CL0820,Ovary/Fallopian Tube,test
S172174,CL0820,CMP0086,CG_CL0820,Ovary/Fallopian Tube,test
S172175,CL0820,CMP0087,CG_CL0820,Ovary/Fallopian Tube,test
S172177,CL0820,CMP0089,CG_CL0820,Ovary/Fallopian Tube,test
S172178,CL0820,CMP0090,CG_CL0820,Ovary/Fallopian Tube,test
S172179,CL0820,CMP0091,CG_CL0820,Ovary/Fallopian Tube,test
S172180,CL0820,CMP0092,CG_CL0820,Ovary/Fallopian Tube,test
S172181,CL0820,CMP0093,CG_CL0820,Ovary/Fallopian Tube,test
S172182,CL0820,CMP0094,CG_CL0820,Ovary/Fallopian Tube,test
S172183,CL0820,CMP0095,CG_CL0820,Ovary/Fallopian Tube,test
S172184,CL0820,CMP0096,CG_CL0820,Ovary/Fallopian Tube,test
S172185,CL0820,CMP0097,CG_CL0820,Ovary/Fallopian Tube,test
S172186,CL0820,CMP0098,CG_CL0820,Ovary/Fallopian Tube,test
S172187,CL0820,CMP0100,CG_CL0820,Ovary/Fallopian Tube,test
S172188,CL0820,CMP0101,CG_CL0820,Ovary/Fallopian Tube,test
S172190,CL0820,CMP0103,CG_CL0820,Ovary/Fallopian Tube,test
S172191,CL0820,CMP0104,CG_CL0820,Ovary/Fallopian Tube,test
S172192,CL0820,CMP0105,CG_CL0820,Ovary/Fallopian Tube,test
S172193,CL0820,CMP0106,CG_CL0820,Ovary/Fallopian Tube,test
S172195,CL0820,CMP0108,CG_CL0820,Ovary/Fallopian Tube,test
S172196,CL0820,CMP0109,CG_CL0820,Ovary/Fallopian Tube,test
S172197,CL0820,CMP0110,CG_CL0820,Ovary/Fallopian Tube,test
S172199,CL0820,CMP0112,CG_CL0820,Ovary/Fallopian Tube,test
S172200,CL0820,CMP0113,CG_CL0820,Ovary/Fallopian Tube,test
S172201,CL0820,CMP0114,CG_CL0820,Ovary/Fallopian Tube,test
S172202,CL0820,CMP0115,CG_CL0820,Ovary/Fallopian Tube,test
S172203,CL0820,CMP0116,CG_CL0820,Ovary/Fallopian Tube,test
S172204,CL0820,CMP0117,CG_CL0820,Ovary/Fallopian Tube,test
S172205,CL0820,CMP0118,CG_CL0820,Ovary/Fallopian Tube,test
S172206,CL0820,CMP0119,CG_CL0820,Ovary/Fallopian Tube,test
S172208,CL0820,CMP0121,CG_CL0820,Ovary/Fallopian Tube,test
S172209,CL0820,CMP0122,CG_CL0820,Ovary/Fallopian Tube,test
S172210,CL0820,CMP0123,CG_CL0820,Ovary/Fallopian Tube,test
S172211,CL0820,CMP0124,CG_CL0820,Ovary/Fallopian Tube,test
S172212,CL0820,CMP0125,CG_CL0820,Ovary/Fallopian Tube,test
S172213,CL0820,CMP0126,CG_CL0820,Ovary/Fallopian Tube,test
S172214,CL0820,CMP0127,CG_CL0820,Ovary/Fallopian Tube,test
S172215,CL0820,CMP0128,CG_CL0820,Ovary/Fallopian Tube,test
S172216,CL0820,CMP0129,CG_CL0820,Ovary/Fallopian Tube,test
S172217,CL0820,CMP0130,CG_CL0820,Ovary/Fallopian Tube,test
S172218,CL0820,CMP0131,CG_CL0820,Ovary/Fallopian Tube,test
S172220,CL0820,CMP0133,CG_CL0820,Ovary/Fallopian Tube,test
S172221,CL0820,CMP0134,CG_CL0820,Ovary/Fallopian Tube,test
S172222,CL0820,CMP0135,CG_CL0820,Ovary/Fallopian Tube,test
S172224,CL0820,CMP0137,CG_CL0820,Ovary/Fallopian Tube,test
S172225,CL0820,CMP0138,CG_CL0820,Ovary/Fallopian Tube,test
S172226,CL0820,CMP0139,CG_CL0820,Ovary/Fallopian Tube,test
S172228,CL0820,CMP0141,CG_CL0820,Ovary/Fallopian Tube,test
S172229,CL0820,CMP0142,CG_CL0820,Ovary/Fallopian Tube,test
S172230,CL0820,CMP0143,CG_CL0820,Ovary/Fallopian Tube,test
S172231,CL0820,CMP0144,CG_CL0820,Ovary/Fallopian Tube,test
S172232,CL0820,CMP0145,CG_CL0820,Ovary/Fallopian Tube,test
S172233,CL0820,CMP0146,CG_CL0820,Ovary/Fallopian Tube,test
S172237,CL0820,CMP0150,CG_CL0820,Ovary/Fallopian Tube,test
S172238,CL0820,CMP0151,CG_CL0820,Ovary/Fallopian Tube,test
S172240,CL0820,CMP0153,CG_CL0820,Ovary/Fallopian Tube,test
S172241,CL0820,CMP0154,CG_CL0820,Ovary/Fallopian Tube,test
S172242,CL0820,CMP0155,CG_CL0820,Ovary/Fallopian Tube,test
S172243,CL0820,CMP0156,CG_CL0820,Ovary/Fallopian Tube,test
S172244,CL0820,CMP0157,CG_CL0820,Ovary/Fallopian Tube,test
S172245,CL0820,CMP0158,CG_CL0820,Ovary/Fallopian Tube,test
S172246,CL0820,CMP0159,CG_CL0820,Ovary/Fallopian Tube,test
S172247,CL0820,CMP0160,CG_CL0820,Ovary/Fallopian Tube,test
S172248,CL0820,CMP0161,CG_CL0820,Ovary/Fallopian Tube,test
S172249,CL0820,CMP0162,CG_CL0820,Ovary/Fallopian Tube,test
S172250,CL0820,CMP0163,CG_CL0820,Ovary/Fallopian Tube,test
S172252,CL0820,CMP0165,CG_CL0820,Ovary/Fallopian Tube,test
S172253,CL0820,CMP0166,CG_CL0820,Ovary/Fallopian Tube,test
S172254,CL0820,CMP0167,CG_CL0820,Ovary/Fallopian Tube,test
S172255,CL0820,CMP0168,CG_CL0820,Ovary/Fallopian Tube,test
S172256,CL0820,CMP0169,CG_CL0820,Ovary/Fallopian Tube,test
S172257,CL0820,CMP0170,CG_CL0820,Ovary/Fallopian Tube,test
S172258,CL0820,CMP0171,CG_CL0820,Ovary/Fallopian Tube,test
S172259,CL0820,CMP0172,CG_CL0820,Ovary/Fallopian Tube,test
S172260,CL0820,CMP0173,CG_CL0820,Ovary/Fallopian Tube,test
S172262,CL0820,CMP0175,CG_CL0820,Ovary/Fallopian Tube,test
S172263,CL0820,CMP0176,CG_CL0820,Ovary/Fallopian Tube,test
S172264,CL0820,CMP0177,CG_CL0820,Ovary/Fallopian Tube,test
S172265,CL0820,CMP0178,CG_CL0820,Ovary/Fallopian Tube,test
S172266,CL0820,CMP0179,CG_CL0820,Ovary/Fallopian Tube,test
S172267,CL0820,CMP0180,CG_CL0820,Ovary/Fallopian Tube,test
S172268,CL0820,CMP0181,CG_CL0820,Ovary/Fallopian Tube,test
S172269,CL0820,CMP0182,CG_CL0820,Ovary/Fallopian Tube,test
S172270,CL0820,CMP0183,CG_CL0820,Ovary/Fallopian Tube,test
S172272,CL0820,CMP0185,CG_CL0820,Ovary/Fallopian Tube,test
S172273,CL0820,CMP0186,CG_CL0820,Ovary/Fallopian Tube,test
S172274,CL0820,CMP0187,CG_CL0820,Ovary/Fallopian Tube,test
S172275,CL0820,CMP0188,CG_CL0820,Ovary/Fallopian Tube,test
S172276,CL0820,CMP0189,CG_CL0820,Ovary/Fallopian Tube,test
S172277,CL0820,CMP0190,CG_CL0820,Ovary/Fallopian Tube,test
S172278,CL0820,CMP0191,CG_CL0820,Ovary/Fallopian Tube,test
S172279,CL0820,CMP0192,CG_CL0820,Ovary/Fallopian Tube,test
S172280,CL0820,CMP0193,CG_CL0820,Ovary/Fallopian Tube,test
S172281,CL0820,CMP0194,CG_CL0820,Ovary/Fallopian Tube,test
S172282,CL0820,CMP0195,CG_CL0820,Ovary/Fallopian Tube,test
S172283,CL0820,CMP0196,CG_CL0820,Ovary/Fallopian Tube,test
S172284,CL0820,CMP0197,CG_CL0820,Ovary/Fallopian Tube,test
S172287,CL0820,CMP0200,CG_CL0820,Ovary/Fallopian Tube,test
S172288,CL0820,CMP0201,CG_CL0820,Ovary/Fallopian Tube,test
S172289,CL0820,CMP0202,CG_CL0820,Ovary/Fallopian Tube,test
S172290,CL0820,CMP0203,CG_CL0820,Ovary/Fallopian Tube,test
S172291,CL0820,CMP0204,CG_CL0820,Ovary/Fallopian Tube,test
S172293,CL0820,CMP0206,CG_CL0820,Ovary/Fallopian Tube,test
S172294,CL0820,CMP0207,CG_CL0820,Ovary/Fallopian Tube,test
S172295,CL0820,CMP0208,CG_CL0820,Ovary/Fallopian Tube,test
S172296,CL0820,CMP0209,CG_CL0820,Ovary/Fallopian Tube,test
S172297,CL0820,CMP0210,CG_CL0820,Ovary/Fallopian Tube,test
S172298,CL0820,CMP0211,CG_CL0820,Ovary/Fallopian Tube,test
S172300,CL0820,CMP0213,CG_CL0820,Ovary/Fallopian Tube,test
S172301,CL0820,CMP0214,CG_CL0820,Ovary/Fallopian Tube,test
S172302,CL0820,CMP0215,CG_CL0820,Ovary/Fallopian Tube,test
S172303,CL0820,CMP0216,CG_CL0820,Ovary/Fallopian Tube,test
S172304,CL0820,CMP0218,CG_CL0820,Ovary/Fallopian Tube,test
S172305,CL0820,CMP0219,CG_CL0820,Ovary/Fallopian Tube,test
S172306,CL0820,CMP0220,CG_CL0820,Ovary/Fallopian Tube,test
S172307,CL0820,CMP0221,CG_CL0820,Ovary/Fallopian Tube,test
S172308,CL0820,CMP0222,CG_CL0820,Ovary/Fallopian Tube,test
S172309,CL0820,CMP0223,CG_CL0820,Ovary/Fallopian Tube,test
S172310,CL0820,CMP0224,CG_CL0820,Ovary/Fallopian Tube,test
S172312,CL0820,CMP0226,CG_CL0820,Ovary/Fallopian Tube,test
S172315,CL0820,CMP0229,CG_CL0820,Ovary/Fallopian Tube,test
S172316,CL0820,CMP0231,CG_CL0820,Ovary/Fallopian Tube,test
S172317,CL0820,CMP0232,CG_CL0820,Ovary/Fallopian Tube,test
S172318,CL0820,CMP0233,CG_CL0820,Ovary/Fallopian Tube,test
S172319,CL0820,CMP0234,CG_CL0820,Ovary/Fallopian Tube,test
S172320,CL0820,CMP0237,CG_CL0820,Ovary/Fallopian Tube,test
S172321,CL0820,CMP0238,CG_CL0820,Ovary/Fallopian Tube,test
S172325,CL0820,CMP0242,CG_CL0820,Ovary/Fallopian Tube,test
S172326,CL0821,CMP0001,CG_CL0821,CNS/Brain,test
S172327,CL0821,CMP0002,CG_CL0821,CNS/Brain,test
S172328,CL0821,CMP0003,CG_CL0821,CNS/Brain,test
S172329,CL0821,CMP0004,CG_CL0821,CNS/Brain,test
S172330,CL0821,CMP0005,CG_CL0821,CNS/Brain,test
S172331,CL0821,CMP0006,CG_CL0821,CNS/Brain,test
S172332,CL0821,CMP0008,CG_CL0821,CNS/Brain,test
S172333,CL0821,CMP0009,CG_CL0821,CNS/Brain,test
S172334,CL0821,CMP0010,CG_CL0821,CNS/Brain,test
S172337,CL0821,CMP0013,CG_CL0821,CNS/Brain,test
S172338,CL0821,CMP0014,CG_CL0821,CNS/Brain,test
S172339,CL0821,CMP0015,CG_CL0821,CNS/Brain,test
S172340,CL0821,CMP0016,CG_CL0821,CNS/Brain,test
S172341,CL0821,CMP0017,CG_CL0821,CNS/Brain,test
S172342,CL0821,CMP0018,CG_CL0821,CNS/Brain,test
S172343,CL0821,CMP0019,CG_CL0821,CNS/Brain,test
S172344,CL0821,CMP0020,CG_CL0821,CNS/Brain,test
S172345,CL0821,CMP0021,CG_CL0821,CNS/Brain,test
S172346,CL0821,CMP0022,CG_CL0821,CNS/Brain,test
S172347,CL0821,CMP0023,CG_CL0821,CNS/Brain,test
S172348,CL0821,CMP0024,CG_CL0821,CNS/Brain,test
S172350,CL0821,CMP0027,CG_CL0821,CNS/Brain,test
S172351,CL0821,CMP0028,CG_CL0821,CNS/Brain,test
S172352,CL0821,CMP0029,CG_CL0821,CNS/Brain,test
S172353,CL0821,CMP0030,CG_CL0821,CNS/Brain,test
S172355,CL0821,CMP0034,CG_CL0821,CNS/Brain,test
S172356,CL0821,CMP0035,CG_CL0821,CNS/Brain,test
S172357,CL0821,CMP0036,CG_CL0821,CNS/Brain,test
S172358,CL0821,CMP0037,CG_CL0821,CNS/Brain,test
S172359,CL0821,CMP0038,CG_CL0821,CNS/Brain,test
S172360,CL0821,CMP0039,CG_CL0821,CNS/Brain,test
S172361,CL0821,CMP0040,CG_CL0821,CNS/Brain,test
S172362,CL0821,CMP0041,CG_CL0821,CNS/Brain,test
S172363,CL0821,CMP0042,CG_CL0821,CNS/Brain,test
S172364,CL0821,CMP0043,CG_CL0821,CNS/Brain,test
S172365,CL0821,CMP0044,CG_CL0821,CNS/Brain,test
S172366,CL0821,CMP0045,CG_CL0821,CNS/Brain,test
S172367,CL0821,CMP0046,CG_CL0821,CNS/Brain,test
